timestamp,suite,program,mode,run_index,status,stderr_note,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses
2026-04-15T22:56:55+0800,micro,compute_fp_muladd,wasm-jit,9,ok,,248824047,255351077,31256545,67614,74150443,294362,66197,36407
2026-04-15T22:56:55+0800,micro,compute_fp_muladd,wasm-jit,10,ok,,251296837,255188860,31238663,65115,74102320,289294,69354,40807
2026-04-15T22:56:56+0800,micro,compute_int_add,native,1,ok,,268260844,476384296,25254187,7229,339190,13426,4036,347
2026-04-15T22:56:56+0800,micro,compute_int_add,native,2,ok,,268348837,476386170,25254347,7297,339767,14000,4392,346
2026-04-15T22:56:56+0800,micro,compute_int_add,native,3,ok,,268427293,476442337,25262126,7507,352635,16302,5293,755
2026-04-15T22:56:56+0800,micro,compute_int_add,native,4,ok,,268591154,476554061,25283688,7790,380291,16439,5683,998
2026-04-15T22:56:57+0800,micro,compute_int_add,native,5,ok,,268651279,476554201,25280839,7386,379943,17836,5979,1239
2026-04-15T22:56:57+0800,micro,compute_int_add,native,6,ok,,268350191,476420845,25260624,6612,348291,14838,4614,716
2026-04-15T22:56:57+0800,micro,compute_int_add,native,7,ok,,268530675,476531375,25278975,7545,373721,16004,5372,1216
2026-04-15T22:56:58+0800,micro,compute_int_add,native,8,ok,,268330131,476460743,25265900,7654,357209,14230,4512,389
2026-04-15T22:56:58+0800,micro,compute_int_add,native,9,ok,,268332665,476484724,25270478,7061,362545,14161,4461,444
2026-04-15T22:56:58+0800,micro,compute_int_add,native,10,ok,,268337183,476492372,25270996,7173,364109,14870,4711,420
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-aot,1,ok,,284404567,615579507,102987321,54133,3702173,268046,66163,37527
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-aot,2,ok,,284627594,615425921,102962521,55065,3661646,268644,65719,37847
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-aot,3,ok,,285326763,615473000,102967865,55197,3675377,268346,67348,40550
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-aot,4,ok,,285303233,615383018,102953778,53149,3655782,265680,65010,41927
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-aot,5,ok,,284634697,615406776,102957673,55414,3665459,271642,65783,38988
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-aot,6,ok,,284979268,615295473,102935790,57093,3633691,267553,66467,39627
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-aot,7,ok,,285131550,615458785,102967255,57830,3679468,269244,67662,38950
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-aot,8,ok,,284526946,615439359,102962595,55518,3666547,265020,66226,38866
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-aot,9,ok,,284539825,615270319,102932585,56301,3629198,264601,65538,37746
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-aot,10,ok,,285276482,615557791,102986428,55139,3696838,268238,66715,39304
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-jit,1,ok,,286561864,617418485,103274557,63014,4158723,287492,69447,39695
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-jit,2,ok,,286309670,617302559,103254703,62599,4140783,287304,69325,39147
2026-04-15T22:56:56+0800,micro,compute_int_add,wasm-jit,3,ok,,286655992,617281237,103249864,62004,4133087,286978,69630,41367
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-jit,4,ok,,286378064,617070796,103211474,60806,4078356,287311,69015,41938
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-jit,5,ok,,285891121,617117491,103220075,60224,4088163,283015,67315,38974
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-jit,6,ok,,285882031,617178436,103230686,62019,4103778,287328,69051,39753
2026-04-15T22:56:57+0800,micro,compute_int_add,wasm-jit,7,ok,,286499995,617275116,103246321,62094,4123333,288067,69243,40206
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-jit,8,ok,,286306216,617237034,103241866,62123,4120196,288460,68560,39147
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-jit,9,ok,,286533226,617278570,103247101,64606,4130106,288237,70753,39946
2026-04-15T22:56:58+0800,micro,compute_int_add,wasm-jit,10,ok,,287059534,617312688,103261223,63323,4137230,287391,68833,39375
2026-04-15T22:56:59+0800,micro,compute_int_divmod,native,1,ok,,248507637,257405660,32258299,6355,343235,12941,4049,360
2026-04-15T22:56:59+0800,micro,compute_int_divmod,native,2,ok,,248713503,257511292,32274974,7260,369283,15610,5083,445
2026-04-15T22:56:59+0800,micro,compute_int_divmod,native,3,ok,,248684798,257546422,32281079,7485,377610,15860,5033,553
2026-04-15T22:57:00+0800,micro,compute_int_divmod,native,4,ok,,248577037,257452131,32265154,7200,354199,14012,4501,413
2026-04-15T22:57:00+0800,micro,compute_int_divmod,native,5,ok,,248522024,257354468,32248172,7381,331493,14597,4550,382
2026-04-15T22:57:00+0800,micro,compute_int_divmod,native,6,ok,,248653894,257451467,32265338,7670,355230,15531,5000,812
2026-04-15T22:57:00+0800,micro,compute_int_divmod,native,7,ok,,248600834,257499815,32273850,7060,365879,14700,4601,375
2026-04-15T22:57:01+0800,micro,compute_int_divmod,native,8,ok,,248560689,257440878,32262835,6754,352175,13941,4290,534
2026-04-15T22:57:01+0800,micro,compute_int_divmod,native,9,ok,,248608870,257399508,32256517,7023,342594,14785,4702,795
2026-04-15T22:57:01+0800,micro,compute_int_divmod,native,10,ok,,249176103,257564701,32284876,7898,382922,15772,5004,763
2026-04-15T22:56:59+0800,micro,compute_int_divmod,wasm-aot,1,ok,,272226234,231370927,18952309,54960,3654684,266651,65523,37474
2026-04-15T22:56:59+0800,micro,compute_int_divmod,wasm-aot,2,ok,,273035362,231606984,18993941,54036,3706703,268801,67633,40121
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-aot,3,ok,,273397101,231585002,18990856,55606,3702183,268162,66677,38244
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-aot,4,ok,,272555053,231517920,18977561,55706,3693056,269849,67537,37665
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-aot,5,ok,,273267119,231570122,18989232,55940,3699208,271780,67733,39869
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-aot,6,ok,,272343036,231480620,18965109,53539,3680598,267108,66028,38272
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-aot,7,ok,,273473673,231431256,18962256,52345,3665737,269359,65622,39461
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-aot,8,ok,,272389478,231371039,18950802,53793,3655165,265749,64732,37520
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-aot,9,ok,,273072909,231676284,19008737,56538,3722322,270448,68202,40906
2026-04-15T22:57:02+0800,micro,compute_int_divmod,wasm-aot,10,ok,,272401405,231534824,18979386,55426,3693138,269176,66312,38189
2026-04-15T22:56:59+0800,micro,compute_int_divmod,wasm-jit,1,ok,,273787473,233076986,19214071,62253,4079525,284878,68222,38749
2026-04-15T22:56:59+0800,micro,compute_int_divmod,wasm-jit,2,ok,,275103059,233272833,19253128,64331,4123437,290167,70216,39288
2026-04-15T22:56:59+0800,micro,compute_int_divmod,wasm-jit,3,ok,,274790028,233395357,19274463,63957,4154426,291126,69892,38745
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-jit,4,ok,,274203085,233235828,19245093,63032,4116899,287893,68817,39118
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-jit,5,ok,,275124853,233427028,19271316,62918,4162706,292600,71514,41951
2026-04-15T22:57:00+0800,micro,compute_int_divmod,wasm-jit,6,ok,,275043761,233377806,19270066,63121,4152264,289183,70205,40305
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-jit,7,ok,,274571393,233299810,19256799,63005,4134773,291623,69903,40512
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-jit,8,ok,,274827770,233342261,19258602,60469,4140819,288661,69487,41589
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-jit,9,ok,,274136258,233323481,19250823,67244,4141439,289065,70542,40048
2026-04-15T22:57:01+0800,micro,compute_int_divmod,wasm-jit,10,ok,,274524299,233343268,19261799,64446,4145224,288072,70296,41224
2026-04-15T22:57:02+0800,micro,compute_int_mul,native,1,ok,,296199705,293921634,11510520,7200,348037,13795,4310,390
2026-04-15T22:57:02+0800,micro,compute_int_mul,native,2,ok,,296140308,293940883,11514002,6335,353328,13053,3775,301
2026-04-15T22:57:03+0800,micro,compute_int_mul,native,3,ok,,296395265,294060560,11532791,6554,381921,16679,5570,954
2026-04-15T22:57:03+0800,micro,compute_int_mul,native,4,ok,,296310803,294147153,11547888,6670,402534,15047,4651,440
2026-04-15T22:57:03+0800,micro,compute_int_mul,native,5,ok,,296352448,294016649,11526566,7977,371592,15576,5114,616
2026-04-15T22:57:04+0800,micro,compute_int_mul,native,6,ok,,296309011,294059373,11533632,7311,381725,15814,4924,388
2026-04-15T22:57:04+0800,micro,compute_int_mul,native,7,ok,,296354835,294160126,11550394,7145,405928,15384,4889,354
2026-04-15T22:57:04+0800,micro,compute_int_mul,native,8,ok,,296313060,294008776,11525642,7514,369687,14939,4764,518
2026-04-15T22:57:04+0800,micro,compute_int_mul,native,9,ok,,296250176,293917508,11509948,7431,346807,14225,4618,356
2026-04-15T22:57:05+0800,micro,compute_int_mul,native,10,ok,,296693219,293923339,11508953,7179,348650,18797,7334,2534
2026-04-15T22:57:02+0800,micro,compute_int_mul,wasm-aot,1,ok,,286218233,465509245,92975301,54190,48687720,265913,65209,37432
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-aot,2,ok,,286571051,465339488,92946956,53439,48644628,265400,64680,38537
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-aot,3,ok,,286578494,465456535,92966419,53778,48672048,269904,67091,39753
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-aot,4,ok,,286786539,465337929,92944773,53208,48645211,266645,65941,39824
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-aot,5,ok,,286739189,465607122,92996090,56738,48705301,269978,66616,37821
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-aot,6,ok,,286588780,465462101,92969497,55385,48674244,271285,66051,37555
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-aot,7,ok,,286689178,465635774,92992492,54527,48714648,268650,66122,38846
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-aot,8,ok,,286206839,465383321,92953857,53528,48655329,267211,65054,37986
2026-04-15T22:57:05+0800,micro,compute_int_mul,wasm-aot,9,ok,,286407217,465306950,92940843,53512,48636918,263054,64728,38129
2026-04-15T22:57:05+0800,micro,compute_int_mul,wasm-aot,10,ok,,286669539,465404780,92954693,53874,48661077,271107,67406,39761
2026-04-15T22:57:02+0800,micro,compute_int_mul,wasm-jit,1,ok,,288610209,467444934,93280245,64613,49169239,289471,70570,39440
2026-04-15T22:57:02+0800,micro,compute_int_mul,wasm-jit,2,ok,,288481440,467116129,93221433,61219,49089499,285988,68540,41066
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-jit,3,ok,,288647302,467259274,93248777,62961,49122796,289318,69332,40679
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-jit,4,ok,,289552168,467272326,93250532,61402,49129538,286433,68956,42718
2026-04-15T22:57:03+0800,micro,compute_int_mul,wasm-jit,5,ok,,288165135,467251906,93240779,64371,49123325,285471,68905,39489
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-jit,6,ok,,288176988,467207672,93240874,66931,49110512,291966,70827,39393
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-jit,7,ok,,287963095,467202798,93232909,62072,49114198,285729,68433,39114
2026-04-15T22:57:04+0800,micro,compute_int_mul,wasm-jit,8,ok,,288449038,467035466,93208250,59361,49069418,284563,67737,41245
2026-04-15T22:57:05+0800,micro,compute_int_mul,wasm-jit,9,ok,,287726081,467160803,93228081,60866,49096994,285769,67342,38955
2026-04-15T22:57:05+0800,micro,compute_int_mul,wasm-jit,10,ok,,288340307,467526259,93294780,60515,49189018,290820,69525,39451
2026-04-15T22:57:05+0800,micro,host_env_query,native,1,ok,,828977,804206,157425,5585,193112,10277,2536,373
2026-04-15T22:57:05+0800,micro,host_env_query,native,2,ok,,865647,826244,161340,5682,198697,10329,2631,267
2026-04-15T22:57:05+0800,micro,host_env_query,native,3,ok,,821175,827384,161346,5612,198905,10491,2653,339
2026-04-15T22:57:05+0800,micro,host_env_query,native,4,ok,,847434,813143,158991,5538,195187,10492,2474,142
2026-04-15T22:57:05+0800,micro,host_env_query,native,5,ok,,857791,834974,162316,5711,200515,10303,2568,215
2026-04-15T22:57:05+0800,micro,host_env_query,native,6,ok,,874378,846725,164429,5659,203300,10515,2580,233
2026-04-15T22:57:05+0800,micro,host_env_query,native,7,ok,,945806,850243,164826,5868,204039,10880,2797,1458
2026-04-15T22:57:05+0800,micro,host_env_query,native,8,ok,,921057,845885,164329,5931,203175,10928,2779,537
2026-04-15T22:57:06+0800,micro,host_env_query,native,9,ok,,858347,837372,163195,5705,201232,10593,2614,231
2026-04-15T22:57:06+0800,micro,host_env_query,native,10,ok,,1014023,869727,168618,6071,208866,11457,3076,863
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,1,ok,,15013542,14751472,2845804,52703,3498040,262475,63396,37170
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,2,ok,,14909794,14700574,2837523,51459,3485837,259797,62432,37191
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,3,ok,,15177164,14864217,2867043,53519,3523629,262795,63526,37131
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,4,ok,,15513658,14878981,2868701,53707,3527672,267152,65065,37769
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,5,ok,,14123854,14853410,2867690,52676,3521929,263557,60337,34325
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,6,ok,,15037219,14841877,2863794,51818,3521354,261355,63228,36878
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-aot,7,ok,,13679025,14835929,2860152,52424,3521066,263766,60174,33829
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-aot,8,ok,,15451317,14868559,2868795,52006,3521785,267314,63738,37714
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-aot,9,ok,,15696044,14949742,2883369,51055,3543066,263460,63680,38111
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-aot,10,ok,,14448134,14780414,2848738,51375,3505665,263042,63816,38560
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,1,ok,,18485644,17450277,3272390,62668,4169773,292689,69692,39470
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,2,ok,,15723163,17218802,3221213,60713,4123113,294016,62772,34089
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,3,ok,,17494928,17237230,3229665,58915,4123479,287996,66565,39798
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,4,ok,,18110550,17359209,3250762,61746,4151824,291223,68714,39763
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,5,ok,,17688742,17255125,3229393,61602,4122152,288911,67440,39190
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,6,ok,,15809788,17345215,3243615,63299,4147437,293147,64173,33413
2026-04-15T22:57:05+0800,micro,host_env_query,wasm-jit,7,ok,,17757351,17226722,3225907,63320,4122754,292388,68979,39394
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-jit,8,ok,,16134973,17301103,3236096,61825,4138045,293769,65233,35628
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-jit,9,ok,,17575931,17220939,3222916,61358,4118746,291690,68470,39728
2026-04-15T22:57:06+0800,micro,host_env_query,wasm-jit,10,ok,,17507678,17218850,3221874,60756,4119534,289647,67949,39565
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,1,ok,,2958636,5555171,1021740,5808,962321,10921,2785,329
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,2,ok,,2923200,5564353,1023696,5992,964784,10952,2799,391
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,3,ok,,2948968,5598017,1028317,5983,972349,11236,3036,278
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,4,ok,,2991230,5561885,1022935,6065,964006,11583,3102,220
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,5,ok,,2885338,5550540,1016394,5757,962924,10854,2793,213
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,6,ok,,2949381,5577398,1025993,5961,967994,11658,3281,180
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,7,ok,,2888444,5521378,1015924,5299,954128,10472,2690,311
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,8,ok,,2935069,5551411,1021335,5002,961671,10775,2749,542
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,9,ok,,3054225,5555332,1021647,5673,962312,11042,2933,1086
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,native,10,ok,,2992407,5547875,1020731,6048,960685,11302,2966,284
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,1,ok,,13307539,15257177,2931600,53061,3621000,267711,57414,30797
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,2,ok,,15261490,14769612,2850783,50175,3502348,259304,61567,37691
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,3,ok,,14346098,15177503,2925988,53778,3602910,265767,62908,34443
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,4,ok,,15690934,15015976,2899671,51072,3558345,263889,63625,36958
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,5,ok,,16108593,15299253,2950783,54529,3628549,268150,66273,37976
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,6,ok,,16530585,15026531,2901095,51581,3561646,263612,64032,40558
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,7,ok,,16065545,15053577,2907859,52922,3570403,265090,64976,37850
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,8,ok,,15445308,14980291,2889325,51571,3555042,262407,62680,37458
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-aot,9,ok,,15575015,15038437,2900753,52959,3567550,263109,63693,37452
2026-04-15T22:57:07+0800,micro,host_getcwd_loop,wasm-aot,10,ok,,16248162,15030994,2896206,49889,3566738,262906,63371,41038
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,1,ok,,15101400,17451310,3270611,61840,4174908,292471,61490,31374
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,2,ok,,17503304,17321150,3249596,60021,4137999,287284,66888,39340
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,3,ok,,17482152,17372691,3253911,63157,4157790,293105,68756,39040
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,4,ok,,15830809,17305965,3245677,60754,4137688,289431,63528,35001
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,5,ok,,17912834,17373372,3261042,60881,4153240,291825,67645,38614
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,6,ok,,17111443,17412488,3267111,61204,4162963,293499,67055,38130
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,7,ok,,16926132,17385335,3259831,61857,4158273,291302,69199,39490
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,8,ok,,17943999,17379988,3260947,62154,4155174,293917,68723,38751
2026-04-15T22:57:06+0800,micro,host_getcwd_loop,wasm-jit,9,ok,,15530053,17392740,3261786,64001,4159274,292150,61450,31641
2026-04-15T22:57:07+0800,micro,host_getcwd_loop,wasm-jit,10,ok,,17509485,17360506,3259041,61339,4149609,294309,68278,39038
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,1,ok,,4138600,7260636,1349612,8234,1665987,13133,3864,548
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,2,ok,,4387273,7311321,1358874,7672,1678539,13727,4183,1527
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,3,ok,,4239601,7253089,1348909,7558,1664328,13407,3902,675
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,4,ok,,4369786,7264055,1350386,7826,1666797,13000,3850,865
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,5,ok,,4157068,7256498,1349337,7192,1665342,14412,3799,528
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,6,ok,,4390341,7262314,1350307,8546,1666481,13930,4057,733
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,7,ok,,4154149,7254036,1348960,7904,1664530,12788,3612,475
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,8,ok,,4145094,7268069,1351433,7615,1667952,12922,3691,430
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,9,ok,,4106152,7252244,1348575,7944,1664149,12721,3571,454
2026-04-15T22:57:07+0800,micro,host_open_close_loop,native,10,ok,,4214331,7295287,1355563,8431,1675796,13829,4223,585
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,1,ok,,23078124,30723439,5685808,72783,7644106,276851,63668,36279
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,2,ok,,24589482,30686109,5681477,70000,7644855,281494,65897,38870
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,3,ok,,24978932,30664634,5681019,72505,7631139,281437,67093,39116
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,4,ok,,24064496,30548731,5657366,70831,7609014,280448,65511,37855
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,5,ok,,25923510,31357023,5804635,74788,7805838,285623,68029,39504
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,6,ok,,24550927,30620445,5673241,73001,7621203,280729,66159,37817
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,7,ok,,23535891,30656713,5676002,71021,7636024,282670,64575,37087
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,8,ok,,24514432,30586638,5664426,72540,7619125,288669,65986,37441
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,9,ok,,24750853,30806612,5708428,71228,7669857,280598,67278,37874
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-aot,10,ok,,23650948,30687607,5680909,74797,7646591,281487,64323,34813
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,1,ok,,26624326,33003490,6025475,81939,8225322,311759,69736,39023
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,2,ok,,24868955,33233394,6063285,81773,8280116,306488,65911,33806
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,3,ok,,25697060,32951180,6012031,74900,8213141,306709,68306,40176
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,4,ok,,25305078,33078585,6040333,83898,8242788,309564,68245,36848
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,5,ok,,24151824,33159923,6052807,79346,8263797,306411,64442,35003
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,6,ok,,27134739,33444187,6103683,81871,8331189,309393,72092,40366
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,7,ok,,24583911,33057313,6034824,80044,8237012,303633,64991,34006
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,8,ok,,25390783,32929955,6012297,80090,8203942,304048,69283,38890
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,9,ok,,27507013,33327905,6086037,81919,8298174,311280,71615,40498
2026-04-15T22:57:07+0800,micro,host_open_close_loop,wasm-jit,10,ok,,26544725,33033035,6032734,81361,8228165,313331,69996,38741
2026-04-15T22:57:07+0800,micro,host_read_small,native,1,ok,,5359901,9243806,1736528,9927,2180789,14344,4387,621
2026-04-15T22:57:08+0800,micro,host_read_small,native,2,ok,,5167310,9180430,1725932,7976,2166796,13128,3719,412
2026-04-15T22:57:08+0800,micro,host_read_small,native,3,ok,,5190158,9218181,1731871,8386,2175921,14866,4118,461
2026-04-15T22:57:08+0800,micro,host_read_small,native,4,ok,,5270443,9168907,1723673,9271,2163899,14898,3607,483
2026-04-15T22:57:08+0800,micro,host_read_small,native,5,ok,,5282298,9227182,1733577,8368,2178653,14493,4508,558
2026-04-15T22:57:08+0800,micro,host_read_small,native,6,ok,,5231975,9179380,1725083,8465,2165901,13274,4011,665
2026-04-15T22:57:08+0800,micro,host_read_small,native,7,ok,,5218968,9176643,1724725,9378,2164030,15739,3907,547
2026-04-15T22:57:08+0800,micro,host_read_small,native,8,ok,,5213080,9230830,1733932,7911,2179112,13751,4152,459
2026-04-15T22:57:08+0800,micro,host_read_small,native,9,ok,,5243137,9199431,1729063,8973,2172150,14456,4161,468
2026-04-15T22:57:08+0800,micro,host_read_small,native,10,ok,,5126274,9182580,1725832,8044,2166805,13061,3762,430
2026-04-15T22:57:07+0800,micro,host_read_small,wasm-aot,1,ok,,26301786,34559959,6350821,83454,8666410,307879,67609,38373
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,2,ok,,27620645,34535726,6352015,84807,8661517,308606,66346,37618
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,3,ok,,26189017,34582094,6362008,82392,8670528,304182,66197,36899
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,4,ok,,27412384,34483552,6343415,83759,8647142,304053,66841,40742
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,5,ok,,26945148,34482722,6341164,85834,8643897,304915,65673,38491
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,6,ok,,27731774,34617528,6370384,86089,8677629,304341,67549,37985
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,7,ok,,27798667,34750353,6391992,86772,8711934,302404,67779,37767
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,8,ok,,28017116,34734344,6391866,86013,8706987,299195,67422,37718
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,9,ok,,25674770,34635846,6369924,84694,8683284,306249,62342,33229
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-aot,10,ok,,26883835,34395420,6323311,84808,8629904,298694,65761,37810
2026-04-15T22:57:07+0800,micro,host_read_small,wasm-jit,1,ok,,27840291,37293807,6770503,94014,9350418,317203,68513,36025
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,2,ok,,29521000,37607948,6833849,95623,9428864,331747,70215,38865
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,3,ok,,29070635,37057397,6735633,91661,9289630,321403,71360,39754
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,4,ok,,27775067,36930619,6707545,90011,9262605,314840,70162,38048
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,5,ok,,30155732,37329300,6778516,96149,9357700,317621,71486,40041
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,6,ok,,28455962,36957388,6714982,89533,9265512,310735,69720,39904
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,7,ok,,28650275,37061206,6730203,92894,9294964,324998,70260,38975
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,8,ok,,27919543,37084847,6734075,92091,9299860,307744,69733,38386
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,9,ok,,29671176,37186416,6757855,92966,9325963,318209,71305,39479
2026-04-15T22:57:08+0800,micro,host_read_small,wasm-jit,10,ok,,29020655,36927405,6707089,96123,9262495,320433,70058,38481
