program,runtime,run_index,elapsed_ms,ok,error
alloc_small_objects,native,30,7.060527,1,
alloc_small_objects,wasm,30,13.127066,1,
branch_predictable,native,1,29.927123,1,
branch_predictable,wasm,1,33.937097,1,
branch_predictable,native,2,29.462215,1,
branch_predictable,wasm,2,35.032869,1,
branch_predictable,native,3,27.524364,1,
branch_predictable,wasm,3,35.51653,1,
branch_predictable,native,4,28.826242,1,
branch_predictable,wasm,4,33.72853,1,
branch_predictable,native,5,28.938113,1,
branch_predictable,wasm,5,33.253535,1,
branch_predictable,native,6,29.072148,1,
branch_predictable,wasm,6,35.122013,1,
branch_predictable,native,7,29.448164,1,
branch_predictable,wasm,7,34.800708,1,
branch_predictable,native,8,29.227533,1,
branch_predictable,wasm,8,35.098205,1,
branch_predictable,native,9,29.94777,1,
branch_predictable,wasm,9,34.112938,1,
branch_predictable,native,10,27.140359,1,
branch_predictable,wasm,10,36.123774,1,
branch_predictable,native,11,29.69602,1,
branch_predictable,wasm,11,34.981798,1,
branch_predictable,native,12,28.428291,1,
branch_predictable,wasm,12,36.131861,1,
branch_predictable,native,13,29.793967,1,
branch_predictable,wasm,13,35.569221,1,
branch_predictable,native,14,29.500968,1,
branch_predictable,wasm,14,34.883971,1,
branch_predictable,native,15,28.17532,1,
branch_predictable,wasm,15,34.925838,1,
branch_predictable,native,16,29.41938,1,
branch_predictable,wasm,16,35.307683,1,
branch_predictable,native,17,49.530684,1,
branch_predictable,wasm,17,39.047679,1,
branch_predictable,native,18,28.002186,1,
branch_predictable,wasm,18,33.871324,1,
branch_predictable,native,19,29.640076,1,
branch_predictable,wasm,19,34.636235,1,
branch_predictable,native,20,30.588862,1,
branch_predictable,wasm,20,34.988938,1,
branch_predictable,native,21,30.473923,1,
branch_predictable,wasm,21,33.622691,1,
branch_predictable,native,22,28.448193,1,
branch_predictable,wasm,22,32.973665,1,
branch_predictable,native,23,29.157723,1,
branch_predictable,wasm,23,33.725583,1,
branch_predictable,native,24,31.084103,1,
branch_predictable,wasm,24,33.558539,1,
branch_predictable,native,25,29.901873,1,
branch_predictable,wasm,25,35.278949,1,
branch_predictable,native,26,26.79081,1,
branch_predictable,wasm,26,35.831012,1,
branch_predictable,native,27,30.761356,1,
branch_predictable,wasm,27,36.198841,1,
branch_predictable,native,28,29.861661,1,
branch_predictable,wasm,28,32.60042,1,
branch_predictable,native,29,28.560175,1,
branch_predictable,wasm,29,35.714048,1,
branch_predictable,native,30,29.475204,1,
branch_predictable,wasm,30,37.031954,1,
branch_unpredictable,native,1,118.822555,1,
branch_unpredictable,wasm,1,218.923222,1,
branch_unpredictable,native,2,120.109913,1,
branch_unpredictable,wasm,2,242.338081,1,
branch_unpredictable,native,3,120.369255,1,
branch_unpredictable,wasm,3,223.196326,1,
branch_unpredictable,native,4,118.82929,1,
branch_unpredictable,wasm,4,221.240848,1,
branch_unpredictable,native,5,143.283869,1,
branch_unpredictable,wasm,5,217.454137,1,
branch_unpredictable,native,6,121.782838,1,
branch_unpredictable,wasm,6,230.352361,1,
branch_unpredictable,native,7,121.370334,1,
branch_unpredictable,wasm,7,225.238023,1,
branch_unpredictable,native,8,121.264587,1,
branch_unpredictable,wasm,8,226.346416,1,
branch_unpredictable,native,9,121.742956,1,
branch_unpredictable,wasm,9,223.243185,1,
branch_unpredictable,native,10,121.162348,1,
branch_unpredictable,wasm,10,217.220831,1,
branch_unpredictable,native,11,120.765594,1,
branch_unpredictable,wasm,11,221.598598,1,
branch_unpredictable,native,12,123.791552,1,
branch_unpredictable,wasm,12,225.48442,1,
branch_unpredictable,native,13,119.972743,1,
branch_unpredictable,wasm,13,229.304534,1,
branch_unpredictable,native,14,139.866611,1,
branch_unpredictable,wasm,14,234.726643,1,
branch_unpredictable,native,15,123.240381,1,
branch_unpredictable,wasm,15,227.211657,1,
branch_unpredictable,native,16,122.862477,1,
branch_unpredictable,wasm,16,229.497331,1,
branch_unpredictable,native,17,123.394803,1,
branch_unpredictable,wasm,17,229.97647,1,
branch_unpredictable,native,18,120.369605,1,
branch_unpredictable,wasm,18,229.810358,1,
branch_unpredictable,native,19,121.92821,1,
branch_unpredictable,wasm,19,224.095256,1,
branch_unpredictable,native,20,121.043513,1,
branch_unpredictable,wasm,20,250.817528,1,
branch_unpredictable,native,21,177.781692,1,
branch_unpredictable,wasm,21,218.280882,1,
branch_unpredictable,native,22,120.491776,1,
branch_unpredictable,wasm,22,251.811395,1,
branch_unpredictable,native,23,122.057912,1,
branch_unpredictable,wasm,23,227.428822,1,
branch_unpredictable,native,24,124.358233,1,
branch_unpredictable,wasm,24,219.51971,1,
branch_unpredictable,native,25,118.467867,1,
branch_unpredictable,wasm,25,218.674531,1,
branch_unpredictable,native,26,120.643865,1,
branch_unpredictable,wasm,26,219.569201,1,
