program,runtime,run_index,elapsed_ms,ok,error
host_stat_loop,wasm,5,73397.898155,1,
host_stat_loop,native,6,34947.875838,1,
host_stat_loop,wasm,6,73664.92741,1,
host_stat_loop,native,7,35143.292382,1,
host_stat_loop,wasm,7,73175.337797,1,
host_stat_loop,native,8,34988.127837,1,
host_stat_loop,wasm,8,73737.128321,1,
host_stat_loop,native,9,35676.839339,1,
host_stat_loop,wasm,9,75067.998514,1,
host_stat_loop,native,10,36498.477299,1,
host_stat_loop,wasm,10,80584.191146,1,
host_stat_loop,native,11,36455.392022,1,
host_stat_loop,wasm,11,76586.450833,1,
host_stat_loop,native,12,36202.044375,1,
host_stat_loop,wasm,12,76477.769745,1,
host_stat_loop,native,13,36093.108859,1,
host_stat_loop,wasm,13,76806.518428,1,
host_stat_loop,native,14,36237.647833,1,
host_stat_loop,wasm,14,77235.474528,1,
host_stat_loop,native,15,35455.962936,1,
host_stat_loop,wasm,15,74016.858307,1,
host_stat_loop,native,16,35893.069629,1,
host_stat_loop,wasm,16,76417.860624,1,
host_stat_loop,native,17,36219.247232,1,
host_stat_loop,wasm,17,73577.751442,1,
host_stat_loop,native,18,34941.890994,1,
host_stat_loop,wasm,18,73502.148289,1,
host_stat_loop,native,19,34827.30554,1,
host_stat_loop,wasm,19,74081.372869,1,
host_stat_loop,native,20,35005.008513,1,
host_stat_loop,wasm,20,73218.149832,1,
host_stat_loop,native,21,34829.89109,1,
host_stat_loop,wasm,21,73511.038771,1,
host_stat_loop,native,22,35003.957313,1,
host_stat_loop,wasm,22,73574.37903,1,
host_stat_loop,native,23,35173.286605,1,
host_stat_loop,wasm,23,73379.7829,1,
host_stat_loop,native,24,34886.753622,1,
host_stat_loop,wasm,24,73825.254165,1,
host_stat_loop,native,25,35040.333767,1,
host_stat_loop,wasm,25,76284.403545,1,
host_stat_loop,native,26,35026.590894,1,
host_stat_loop,wasm,26,73303.225568,1,
host_stat_loop,native,27,35217.176556,1,
host_stat_loop,wasm,27,73297.436826,1,
host_stat_loop,native,28,35755.948181,1,
host_stat_loop,wasm,28,73451.910939,1,
host_stat_loop,native,29,34919.806444,1,
host_stat_loop,wasm,29,73840.51153,1,
host_stat_loop,native,30,36711.124199,1,
host_stat_loop,wasm,30,74394.736281,1,
host_write_small,native,1,10942.54852,1,
host_write_small,wasm,1,12473.319284,1,
host_write_small,native,2,11807.313591,1,
host_write_small,wasm,2,12644.592028,1,
host_write_small,native,3,11511.629318,1,
host_write_small,wasm,3,12575.959954,1,
host_write_small,native,4,11694.085101,1,
host_write_small,wasm,4,12642.208972,1,
host_write_small,native,5,11520.594415,1,
host_write_small,wasm,5,12532.464045,1,
host_write_small,native,6,11628.946242,1,
host_write_small,wasm,6,12732.39969,1,
host_write_small,native,7,11377.76511,1,
host_write_small,wasm,7,12766.412973,1,
host_write_small,native,8,11391.255681,1,
host_write_small,wasm,8,12747.981273,1,
host_write_small,native,9,11326.118371,1,
host_write_small,wasm,9,12559.391484,1,
host_write_small,native,10,11584.776761,1,
host_write_small,wasm,10,12511.524542,1,
host_write_small,native,11,11744.292206,1,
host_write_small,wasm,11,12594.764147,1,
host_write_small,native,12,11407.054541,1,
host_write_small,wasm,12,13228.423995,1,
host_write_small,native,13,11395.304247,1,
host_write_small,wasm,13,12699.885552,1,
host_write_small,native,14,11442.508506,1,
host_write_small,wasm,14,14548.811205,1,
host_write_small,native,15,11474.536209,1,
host_write_small,wasm,15,12559.853911,1,
host_write_small,native,16,11329.490936,1,
host_write_small,wasm,16,12637.247485,1,
host_write_small,native,17,11706.326467,1,
host_write_small,wasm,17,13108.821948,1,
host_write_small,native,18,11390.269557,1,
host_write_small,wasm,18,12674.915047,1,
host_write_small,native,19,11616.783616,1,
host_write_small,wasm,19,12705.348824,1,
host_write_small,native,20,11487.771241,1,
host_write_small,wasm,20,12552.514163,1,
host_write_small,native,21,11379.438155,1,
host_write_small,wasm,21,12908.445279,1,
host_write_small,native,22,11359.446142,1,
host_write_small,wasm,22,12549.595865,1,
host_write_small,native,23,11721.009399,1,
host_write_small,wasm,23,12546.805312,1,
host_write_small,native,24,12301.652445,1,
host_write_small,wasm,24,12876.658212,1,
host_write_small,native,25,11568.703946,1,
host_write_small,wasm,25,12697.425571,1,
host_write_small,native,26,11556.99337,1,
host_write_small,wasm,26,12588.483785,1,
host_write_small,native,27,11558.326109,1,
host_write_small,wasm,27,12583.114723,1,
host_write_small,native,28,11398.70358,1,
host_write_small,wasm,28,12622.718037,1,
host_write_small,native,29,11407.730004,1,
host_write_small,wasm,29,12681.586686,1,
host_write_small,native,30,11396.393473,1,
host_write_small,wasm,30,12755.828018,1,
