timestamp,program,mode,run_index,event,value,status,stderr_note,runtime_engine,compiler
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,r82d0,15131399,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,r00c4,1024051594,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,r01c4,4547125,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,r1c0,6695862067,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,cpu-cycles,1353512797,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,L1-icache-load-misses,1072807,ok,,wasmer,cranelift
2026-05-13T15:58:03+0800,llvmss_benchmarkgame_puzzle,wasm-jit,4,branch-misses,159785,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,r81d0,1025678232,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,r82d0,14155262,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,r00c4,1023185362,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,r01c4,4391616,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,r1c0,6691051032,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,cpu-cycles,1353935068,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,L1-icache-load-misses,1034269,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-aot,4,branch-misses,137603,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,r81d0,131582215,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,r82d0,6628368,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,r00c4,35042571,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,r01c4,34076114,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,r1c0,926179195,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,cpu-cycles,240380486,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,L1-icache-load-misses,81148,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,native,5,branch-misses,8237,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,r81d0,1027152525,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,r82d0,15168928,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,r00c4,1024075689,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,r01c4,4551261,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,r1c0,6696038729,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,cpu-cycles,1354329610,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,L1-icache-load-misses,1015587,ok,,wasmer,cranelift
2026-05-13T15:58:04+0800,llvmss_benchmarkgame_puzzle,wasm-jit,5,branch-misses,148924,ok,,wasmer,cranelift
2026-05-13T15:58:05+0800,llvmss_benchmarkgame_puzzle,wasm-aot,5,r81d0,1025673970,ok,,wasmer,cranelift
